,Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value,Year,Value,Notes,Continent
7048,Gabon,1988,Male,Not applicable,Percent,61.84211,2010,88.4,,Africa
7049,Gabon,1988,Male,Not applicable,Percent,61.84211,2004,83.8,,Africa
7050,Gabon,1988,Male,Not applicable,Percent,61.84211,1993,72.2,,Africa
7051,Gabon,1988,Female,Not applicable,Percent,62.96685,2011,89.0,,Africa
7052,Gabon,1988,Female,Not applicable,Percent,62.96685,2010,88.4,,Africa
7053,Gabon,1988,Female,Not applicable,Percent,62.96685,2004,83.8,,Africa
7054,Gabon,1988,Female,Not applicable,Percent,62.96685,1993,72.2,,Africa
7055,Gabon,1987,Female,Not applicable,Percent,59.66996999999999,2011,89.0,,Africa
7056,Gabon,1987,Female,Not applicable,Percent,59.66996999999999,2010,88.4,,Africa
7057,Gabon,1987,Female,Not applicable,Percent,59.66996999999999,2004,83.8,,Africa
7058,Gabon,1987,Female,Not applicable,Percent,59.66996999999999,1993,72.2,,Africa
7059,Gabon,1987,Male,Not applicable,Percent,55.761559999999996,2011,89.0,,Africa
7060,Gabon,1987,Male,Not applicable,Percent,55.761559999999996,2010,88.4,,Africa
7061,Gabon,1987,Male,Not applicable,Percent,55.761559999999996,2004,83.8,,Africa
7062,Gabon,1987,Male,Not applicable,Percent,55.761559999999996,1993,72.2,,Africa
7063,Gabon,1987,All genders,Not applicable,Percent,57.74248000000001,2011,89.0,,Africa
7064,Gabon,1987,All genders,Not applicable,Percent,57.74248000000001,2010,88.4,,Africa
7065,Gabon,1987,All genders,Not applicable,Percent,57.74248000000001,2004,83.8,,Africa
7066,Gabon,1987,All genders,Not applicable,Percent,57.74248000000001,1993,72.2,,Africa
7067,Gabon,1985,All genders,Not applicable,Percent,47.44784,2011,89.0,,Africa
7068,Gabon,1985,All genders,Not applicable,Percent,47.44784,2010,88.4,,Africa
7069,Gabon,1985,All genders,Not applicable,Percent,47.44784,2004,83.8,,Africa
7070,Gabon,1985,All genders,Not applicable,Percent,47.44784,1993,72.2,,Africa
7071,Gabon,1984,All genders,Not applicable,Percent,56.399609999999996,2011,89.0,,Africa
7072,Gabon,1984,All genders,Not applicable,Percent,56.399609999999996,2010,88.4,,Africa
7073,Gabon,1984,All genders,Not applicable,Percent,56.399609999999996,2004,83.8,,Africa
7074,Gabon,1984,All genders,Not applicable,Percent,56.399609999999996,1993,72.2,,Africa
7075,Gabon,1984,Male,Not applicable,Percent,53.328540000000004,2011,89.0,,Africa
7076,Gabon,1984,Male,Not applicable,Percent,53.328540000000004,2010,88.4,,Africa
7077,Gabon,1984,Male,Not applicable,Percent,53.328540000000004,2004,83.8,,Africa
7078,Gabon,1984,Male,Not applicable,Percent,53.328540000000004,1993,72.2,,Africa
7079,Gabon,1984,Female,Not applicable,Percent,59.42795,2011,89.0,,Africa
7080,Gabon,1984,Female,Not applicable,Percent,59.42795,2010,88.4,,Africa
7081,Gabon,1984,Female,Not applicable,Percent,59.42795,2004,83.8,,Africa
7082,Gabon,1984,Female,Not applicable,Percent,59.42795,1993,72.2,,Africa
7083,Gambia,2013,Male,Not applicable,Percent,25.36212,2011,51.1,,Africa
7084,Gambia,2013,Male,Not applicable,Percent,25.36212,2010,50.0,,Africa
7085,Gambia,2013,Male,Not applicable,Percent,25.36212,2000,36.8,,Africa
7086,Gambia,2013,All genders,Not applicable,Percent,22.687089999999998,2011,51.1,,Africa
7087,Gambia,2013,All genders,Not applicable,Percent,22.687089999999998,2010,50.0,,Africa
7088,Gambia,2013,All genders,Not applicable,Percent,22.687089999999998,2000,36.8,,Africa
7089,Gambia,2013,Female,Not applicable,Percent,20.01979,2011,51.1,,Africa
7090,Gambia,2013,Female,Not applicable,Percent,20.01979,2010,50.0,,Africa
7091,Gambia,2013,Female,Not applicable,Percent,20.01979,2000,36.8,,Africa
7092,Gambia,2012,Female,Not applicable,Percent,27.58284,2011,51.1,,Africa
7093,Gambia,2012,Female,Not applicable,Percent,27.58284,2010,50.0,,Africa
7094,Gambia,2012,Female,Not applicable,Percent,27.58284,2000,36.8,,Africa
7095,Gambia,2012,All genders,Not applicable,Percent,27.03985,2011,51.1,,Africa
7096,Gambia,2012,All genders,Not applicable,Percent,27.03985,2010,50.0,,Africa
7097,Gambia,2012,All genders,Not applicable,Percent,27.03985,2000,36.8,,Africa
7098,Gambia,2012,Male,Not applicable,Percent,26.4445,2011,51.1,,Africa
7099,Gambia,2012,Male,Not applicable,Percent,26.4445,2010,50.0,,Africa
7100,Gambia,2012,Male,Not applicable,Percent,26.4445,2000,36.8,,Africa
7101,Gambia,2011,Male,Not applicable,Percent,16.16941,2011,51.1,,Africa
7102,Gambia,2011,Male,Not applicable,Percent,16.16941,2010,50.0,,Africa
7103,Gambia,2011,Male,Not applicable,Percent,16.16941,2000,36.8,,Africa
7104,Gambia,2011,All genders,Not applicable,Percent,17.150779999999997,2011,51.1,,Africa
7105,Gambia,2011,All genders,Not applicable,Percent,17.150779999999997,2010,50.0,,Africa
7106,Gambia,2011,All genders,Not applicable,Percent,17.150779999999997,2000,36.8,,Africa
7107,Gambia,2011,Female,Not applicable,Percent,18.11748,2011,51.1,,Africa
7108,Gambia,2011,Female,Not applicable,Percent,18.11748,2010,50.0,,Africa
7109,Gambia,2011,Female,Not applicable,Percent,18.11748,2000,36.8,,Africa
7110,Gambia,2010,Female,Not applicable,Percent,34.01491,2011,51.1,,Africa
7111,Gambia,2010,Female,Not applicable,Percent,34.01491,2010,50.0,,Africa
7112,Gambia,2010,Female,Not applicable,Percent,34.01491,2000,36.8,,Africa
7113,Gambia,2010,All genders,Not applicable,Percent,36.96379,2011,51.1,,Africa
7114,Gambia,2010,All genders,Not applicable,Percent,36.96379,2010,50.0,,Africa
7115,Gambia,2010,All genders,Not applicable,Percent,36.96379,2000,36.8,,Africa
7116,Gambia,2010,Male,Not applicable,Percent,39.822959999999995,2011,51.1,,Africa
7117,Gambia,2010,Male,Not applicable,Percent,39.822959999999995,2010,50.0,,Africa
7118,Gambia,2010,Male,Not applicable,Percent,39.822959999999995,2000,36.8,,Africa
7119,Gambia,2007,Male,Not applicable,Percent,32.1064,2011,51.1,,Africa
7120,Gambia,2007,Male,Not applicable,Percent,32.1064,2010,50.0,,Africa
7121,Gambia,2007,Male,Not applicable,Percent,32.1064,2000,36.8,,Africa
7122,Gambia,2007,All genders,Not applicable,Percent,29.9523,2011,51.1,,Africa
7123,Gambia,2007,All genders,Not applicable,Percent,29.9523,2010,50.0,,Africa
7124,Gambia,2007,All genders,Not applicable,Percent,29.9523,2000,36.8,,Africa
7125,Gambia,2007,Female,Not applicable,Percent,27.858079999999998,2011,51.1,,Africa
7126,Gambia,2007,Female,Not applicable,Percent,27.858079999999998,2010,50.0,,Africa
7127,Gambia,2007,Female,Not applicable,Percent,27.858079999999998,2000,36.8,,Africa
7128,Gambia,2005,Female,Not applicable,Percent,38.162209999999995,2011,51.1,,Africa
7129,Gambia,2005,Female,Not applicable,Percent,38.162209999999995,2010,50.0,,Africa
7130,Gambia,2005,Female,Not applicable,Percent,38.162209999999995,2000,36.8,,Africa
7131,Gambia,2005,All genders,Not applicable,Percent,38.30554,2011,51.1,,Africa
7132,Gambia,2005,All genders,Not applicable,Percent,38.30554,2010,50.0,,Africa
7133,Gambia,2005,All genders,Not applicable,Percent,38.30554,2000,36.8,,Africa
7134,Gambia,2005,Male,Not applicable,Percent,38.4869,2011,51.1,,Africa
7135,Gambia,2005,Male,Not applicable,Percent,38.4869,2010,50.0,,Africa
7136,Gambia,2005,Male,Not applicable,Percent,38.4869,2000,36.8,,Africa
7137,Gambia,2004,Male,Not applicable,Percent,38.50464,2011,51.1,,Africa
7138,Gambia,2004,Male,Not applicable,Percent,38.50464,2010,50.0,,Africa
7139,Gambia,2004,Male,Not applicable,Percent,38.50464,2000,36.8,,Africa
7140,Gambia,2004,All genders,Not applicable,Percent,36.65644,2011,51.1,,Africa
7141,Gambia,2004,All genders,Not applicable,Percent,36.65644,2010,50.0,,Africa
7142,Gambia,2004,All genders,Not applicable,Percent,36.65644,2000,36.8,,Africa
7143,Gambia,2004,Female,Not applicable,Percent,34.77711,2011,51.1,,Africa
7144,Gambia,2004,Female,Not applicable,Percent,34.77711,2010,50.0,,Africa
7145,Gambia,2004,Female,Not applicable,Percent,34.77711,2000,36.8,,Africa
7146,Gambia,2003,Female,Not applicable,Percent,23.76202,2011,51.1,,Africa
7147,Gambia,2003,Female,Not applicable,Percent,23.76202,2010,50.0,,Africa
7148,Gambia,2003,Female,Not applicable,Percent,23.76202,2000,36.8,,Africa
7149,Gambia,2003,All genders,Not applicable,Percent,24.96491,2011,51.1,,Africa
7150,Gambia,2003,All genders,Not applicable,Percent,24.96491,2010,50.0,,Africa
7151,Gambia,2003,All genders,Not applicable,Percent,24.96491,2000,36.8,,Africa
7152,Gambia,2003,Male,Not applicable,Percent,26.13318,2011,51.1,,Africa
7153,Gambia,2003,Male,Not applicable,Percent,26.13318,2010,50.0,,Africa
7154,Gambia,2003,Male,Not applicable,Percent,26.13318,2000,36.8,,Africa
7155,Gambia,2001,Male,Not applicable,Percent,35.509609999999995,2011,51.1,,Africa
7156,Gambia,2001,Male,Not applicable,Percent,35.509609999999995,2010,50.0,,Africa
7157,Gambia,2001,Male,Not applicable,Percent,35.509609999999995,2000,36.8,,Africa
7158,Gambia,2001,All genders,Not applicable,Percent,39.54399,2011,51.1,,Africa
7159,Gambia,2001,All genders,Not applicable,Percent,39.54399,2010,50.0,,Africa
7160,Gambia,2001,All genders,Not applicable,Percent,39.54399,2000,36.8,,Africa
7161,Gambia,2001,Female,Not applicable,Percent,43.75823,2011,51.1,,Africa
7162,Gambia,2001,Female,Not applicable,Percent,43.75823,2010,50.0,,Africa
7163,Gambia,2001,Female,Not applicable,Percent,43.75823,2000,36.8,,Africa
7164,Gambia,2000,Female,Not applicable,Percent,24.9859,2011,51.1,,Africa
7165,Gambia,2000,Female,Not applicable,Percent,24.9859,2010,50.0,,Africa
7166,Gambia,2000,Female,Not applicable,Percent,24.9859,2000,36.8,,Africa
7167,Gambia,2000,All genders,Not applicable,Percent,27.076159999999998,2011,51.1,,Africa
7168,Gambia,2000,All genders,Not applicable,Percent,27.076159999999998,2010,50.0,,Africa
7169,Gambia,2000,All genders,Not applicable,Percent,27.076159999999998,2000,36.8,,Africa
7170,Gambia,2000,Male,Not applicable,Percent,28.81372,2011,51.1,,Africa
7171,Gambia,2000,Male,Not applicable,Percent,28.81372,2010,50.0,,Africa
7172,Gambia,2000,Male,Not applicable,Percent,28.81372,2000,36.8,,Africa
7173,Gambia,1999,Male,Not applicable,Percent,34.74045,2011,51.1,,Africa
7174,Gambia,1999,Male,Not applicable,Percent,34.74045,2010,50.0,,Africa
7175,Gambia,1999,Male,Not applicable,Percent,34.74045,2000,36.8,,Africa
7176,Gambia,1999,All genders,Not applicable,Percent,34.31367,2011,51.1,,Africa
7177,Gambia,1999,All genders,Not applicable,Percent,34.31367,2010,50.0,,Africa
7178,Gambia,1999,All genders,Not applicable,Percent,34.31367,2000,36.8,,Africa
7179,Gambia,1999,Female,Not applicable,Percent,33.78181,2011,51.1,,Africa
7180,Gambia,1999,Female,Not applicable,Percent,33.78181,2010,50.0,,Africa
7181,Gambia,1999,Female,Not applicable,Percent,33.78181,2000,36.8,,Africa
7182,Gambia,1997,Female,Not applicable,Percent,59.56051,2011,51.1,,Africa
7183,Gambia,1997,Female,Not applicable,Percent,59.56051,2010,50.0,,Africa
7184,Gambia,1997,Female,Not applicable,Percent,59.56051,2000,36.8,,Africa
7185,Gambia,1997,Male,Not applicable,Percent,48.94559,2011,51.1,,Africa
7186,Gambia,1997,Male,Not applicable,Percent,48.94559,2010,50.0,,Africa
7187,Gambia,1997,Male,Not applicable,Percent,48.94559,2000,36.8,,Africa
7188,Gambia,1997,All genders,Not applicable,Percent,53.87313,2011,51.1,,Africa
7189,Gambia,1997,All genders,Not applicable,Percent,53.87313,2010,50.0,,Africa
7190,Gambia,1997,All genders,Not applicable,Percent,53.87313,2000,36.8,,Africa
7191,Gambia,1996,All genders,Not applicable,Percent,53.376940000000005,2011,51.1,,Africa
7192,Gambia,1996,All genders,Not applicable,Percent,53.376940000000005,2010,50.0,,Africa
7193,Gambia,1996,All genders,Not applicable,Percent,53.376940000000005,2000,36.8,,Africa
7194,Gambia,1996,Male,Not applicable,Percent,51.63627,2011,51.1,,Africa
7195,Gambia,1996,Male,Not applicable,Percent,51.63627,2010,50.0,,Africa
7196,Gambia,1996,Male,Not applicable,Percent,51.63627,2000,36.8,,Africa
7197,Gambia,1996,Female,Not applicable,Percent,55.501180000000005,2011,51.1,,Africa
7198,Gambia,1996,Female,Not applicable,Percent,55.501180000000005,2010,50.0,,Africa
7199,Gambia,1996,Female,Not applicable,Percent,55.501180000000005,2000,36.8,,Africa
7200,Gambia,1995,Female,Not applicable,Percent,58.4949,2011,51.1,,Africa
7201,Gambia,1995,Female,Not applicable,Percent,58.4949,2010,50.0,,Africa
7202,Gambia,1995,Female,Not applicable,Percent,58.4949,2000,36.8,,Africa
7203,Gambia,1995,All genders,Not applicable,Percent,54.973780000000005,2011,51.1,,Africa
7204,Gambia,1995,All genders,Not applicable,Percent,54.973780000000005,2010,50.0,,Africa
7205,Gambia,1995,All genders,Not applicable,Percent,54.973780000000005,2000,36.8,,Africa
7206,Gambia,1995,Male,Not applicable,Percent,52.16373,2011,51.1,,Africa
7207,Gambia,1995,Male,Not applicable,Percent,52.16373,2010,50.0,,Africa
7208,Gambia,1995,Male,Not applicable,Percent,52.16373,2000,36.8,,Africa
7209,Gambia,1994,Male,Not applicable,Percent,54.31244,2011,51.1,,Africa
7210,Gambia,1994,Male,Not applicable,Percent,54.31244,2010,50.0,,Africa
7211,Gambia,1994,Male,Not applicable,Percent,54.31244,2000,36.8,,Africa
7212,Gambia,1994,All genders,Not applicable,Percent,57.34734,2011,51.1,,Africa
7213,Gambia,1994,All genders,Not applicable,Percent,57.34734,2010,50.0,,Africa
7214,Gambia,1994,All genders,Not applicable,Percent,57.34734,2000,36.8,,Africa
7215,Gambia,1994,Female,Not applicable,Percent,61.462309999999995,2011,51.1,,Africa
7216,Gambia,1994,Female,Not applicable,Percent,61.462309999999995,2010,50.0,,Africa
7217,Gambia,1994,Female,Not applicable,Percent,61.462309999999995,2000,36.8,,Africa
7218,Gambia,1993,Female,Not applicable,Percent,55.659240000000004,2011,51.1,,Africa
7219,Gambia,1993,Female,Not applicable,Percent,55.659240000000004,2010,50.0,,Africa
7220,Gambia,1993,Female,Not applicable,Percent,55.659240000000004,2000,36.8,,Africa
7221,Gambia,1993,All genders,Not applicable,Percent,53.57626,2011,51.1,,Africa
7222,Gambia,1993,All genders,Not applicable,Percent,53.57626,2010,50.0,,Africa
7223,Gambia,1993,All genders,Not applicable,Percent,53.57626,2000,36.8,,Africa
7224,Gambia,1993,Male,Not applicable,Percent,52.08778,2011,51.1,,Africa
7225,Gambia,1993,Male,Not applicable,Percent,52.08778,2010,50.0,,Africa
7226,Gambia,1993,Male,Not applicable,Percent,52.08778,2000,36.8,,Africa
7227,Gambia,1992,Male,Not applicable,Percent,41.29246,2011,51.1,,Africa
7228,Gambia,1992,Male,Not applicable,Percent,41.29246,2010,50.0,,Africa
7229,Gambia,1992,Male,Not applicable,Percent,41.29246,2000,36.8,,Africa
7230,Gambia,1992,All genders,Not applicable,Percent,45.74792,2011,51.1,,Africa
7231,Gambia,1992,All genders,Not applicable,Percent,45.74792,2010,50.0,,Africa
7232,Gambia,1992,All genders,Not applicable,Percent,45.74792,2000,36.8,,Africa
7233,Gambia,1992,Female,Not applicable,Percent,51.76116,2011,51.1,,Africa
7234,Gambia,1992,Female,Not applicable,Percent,51.76116,2010,50.0,,Africa
7235,Gambia,1992,Female,Not applicable,Percent,51.76116,2000,36.8,,Africa
7236,Gambia,1989,Female,Not applicable,Percent,38.78794,2011,51.1,,Africa
7237,Gambia,1989,Female,Not applicable,Percent,38.78794,2010,50.0,,Africa
7238,Gambia,1989,Female,Not applicable,Percent,38.78794,2000,36.8,,Africa
7239,Gambia,1989,All genders,Not applicable,Percent,29.86957,2011,51.1,,Africa
7240,Gambia,1989,All genders,Not applicable,Percent,29.86957,2010,50.0,,Africa
7241,Gambia,1989,All genders,Not applicable,Percent,29.86957,2000,36.8,,Africa
7242,Gambia,1989,Male,Not applicable,Percent,23.77845,2011,51.1,,Africa
7243,Gambia,1989,Male,Not applicable,Percent,23.77845,2010,50.0,,Africa
7244,Gambia,1989,Male,Not applicable,Percent,23.77845,2000,36.8,,Africa
7245,Gambia,1987,Male,Not applicable,Percent,19.56643,2011,51.1,,Africa
7246,Gambia,1987,Male,Not applicable,Percent,19.56643,2010,50.0,,Africa
7247,Gambia,1987,Male,Not applicable,Percent,19.56643,2000,36.8,,Africa
7248,Gambia,1987,All genders,Not applicable,Percent,30.397759999999998,2011,51.1,,Africa
7249,Gambia,1987,All genders,Not applicable,Percent,30.397759999999998,2010,50.0,,Africa
7250,Gambia,1987,All genders,Not applicable,Percent,30.397759999999998,2000,36.8,,Africa
7251,Gambia,1987,Female,Not applicable,Percent,44.75846,2011,51.1,,Africa
7252,Gambia,1987,Female,Not applicable,Percent,44.75846,2010,50.0,,Africa
7253,Gambia,1987,Female,Not applicable,Percent,44.75846,2000,36.8,,Africa
7254,Gambia,1986,Female,Not applicable,Percent,56.96702,2011,51.1,,Africa
7255,Gambia,1986,Female,Not applicable,Percent,56.96702,2010,50.0,,Africa
7256,Gambia,1986,Female,Not applicable,Percent,56.96702,2000,36.8,,Africa
7257,Gambia,1986,All genders,Not applicable,Percent,48.76062,2011,51.1,,Africa
7258,Gambia,1986,All genders,Not applicable,Percent,48.76062,2010,50.0,,Africa
7259,Gambia,1986,All genders,Not applicable,Percent,48.76062,2000,36.8,,Africa
7260,Gambia,1986,Male,Not applicable,Percent,43.20778,2011,51.1,,Africa
7261,Gambia,1986,Male,Not applicable,Percent,43.20778,2010,50.0,,Africa
7262,Gambia,1986,Male,Not applicable,Percent,43.20778,2000,36.8,,Africa
7263,Gambia,1985,Male,Not applicable,Percent,39.24971,2011,51.1,,Africa
7264,Gambia,1985,Male,Not applicable,Percent,39.24971,2010,50.0,,Africa
7265,Gambia,1985,Male,Not applicable,Percent,39.24971,2000,36.8,,Africa
7266,Gambia,1985,All genders,Not applicable,Percent,48.16983,2011,51.1,,Africa
7267,Gambia,1985,All genders,Not applicable,Percent,48.16983,2010,50.0,,Africa
7268,Gambia,1985,All genders,Not applicable,Percent,48.16983,2000,36.8,,Africa
7269,Gambia,1985,Female,Not applicable,Percent,60.52306,2011,51.1,,Africa
7270,Gambia,1985,Female,Not applicable,Percent,60.52306,2010,50.0,,Africa
7271,Gambia,1985,Female,Not applicable,Percent,60.52306,2000,36.8,,Africa
7272,Gambia,1984,Female,Not applicable,Percent,66.19606,2011,51.1,,Africa
7273,Gambia,1984,Female,Not applicable,Percent,66.19606,2010,50.0,,Africa
7274,Gambia,1984,Female,Not applicable,Percent,66.19606,2000,36.8,,Africa
7275,Gambia,1984,All genders,Not applicable,Percent,52.59081,2011,51.1,,Africa
7276,Gambia,1984,All genders,Not applicable,Percent,52.59081,2010,50.0,,Africa
7277,Gambia,1984,All genders,Not applicable,Percent,52.59081,2000,36.8,,Africa
7278,Gambia,1984,Male,Not applicable,Percent,42.65732,2011,51.1,,Africa
7279,Gambia,1984,Male,Not applicable,Percent,42.65732,2010,50.0,,Africa
7280,Gambia,1984,Male,Not applicable,Percent,42.65732,2000,36.8,,Africa
7281,Gambia,1983,Male,Not applicable,Percent,50.47894,2011,51.1,,Africa
7282,Gambia,1983,Male,Not applicable,Percent,50.47894,2010,50.0,,Africa
7283,Gambia,1983,Male,Not applicable,Percent,50.47894,2000,36.8,,Africa
7284,Gambia,1983,All genders,Not applicable,Percent,58.489830000000005,2011,51.1,,Africa
7285,Gambia,1983,All genders,Not applicable,Percent,58.489830000000005,2010,50.0,,Africa
7286,Gambia,1983,All genders,Not applicable,Percent,58.489830000000005,2000,36.8,,Africa
7287,Gambia,1983,Female,Not applicable,Percent,70.32370999999999,2011,51.1,,Africa
7288,Gambia,1983,Female,Not applicable,Percent,70.32370999999999,2010,50.0,,Africa
7289,Gambia,1983,Female,Not applicable,Percent,70.32370999999999,2000,36.8,,Africa
7290,Gambia,1982,Female,Not applicable,Percent,72.6352,2011,51.1,,Africa
7291,Gambia,1982,Female,Not applicable,Percent,72.6352,2010,50.0,,Africa
7292,Gambia,1982,Female,Not applicable,Percent,72.6352,2000,36.8,,Africa
7293,Gambia,1982,All genders,Not applicable,Percent,64.17782,2011,51.1,,Africa
7294,Gambia,1982,All genders,Not applicable,Percent,64.17782,2010,50.0,,Africa
7295,Gambia,1982,All genders,Not applicable,Percent,64.17782,2000,36.8,,Africa
7296,Gambia,1982,Male,Not applicable,Percent,58.85204,2011,51.1,,Africa
7297,Gambia,1982,Male,Not applicable,Percent,58.85204,2010,50.0,,Africa
7298,Gambia,1982,Male,Not applicable,Percent,58.85204,2000,36.8,,Africa
7299,Gambia,1981,Male,Not applicable,Percent,64.47351,2011,51.1,,Africa
7300,Gambia,1981,Male,Not applicable,Percent,64.47351,2010,50.0,,Africa
7301,Gambia,1981,Male,Not applicable,Percent,64.47351,2000,36.8,,Africa
7302,Gambia,1981,All genders,Not applicable,Percent,68.3999,2011,51.1,,Africa
7303,Gambia,1981,All genders,Not applicable,Percent,68.3999,2010,50.0,,Africa
7304,Gambia,1981,All genders,Not applicable,Percent,68.3999,2000,36.8,,Africa
7305,Gambia,1981,Female,Not applicable,Percent,74.65957,2011,51.1,,Africa
