1) Demo,ProxyID,Fed7Race,StudentHomeLanguage,Grade,SchoolNumber,SchoolName,BilingualServed,BilingualEligible,Gender,SpecialEducation,pgy,egy,EnrollmentCodeDescription,WithdrawDate,GraduateDate,DropoutDate
1) Demo,7942034,Asian,Vietnamese,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7942200,Caucasian,English,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7944971,Asian,Cantonese,10,14,Garfield High School,Y,Y,Male,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7946081,Hispanic,Spanish,10,14,Garfield High School,N,N,Male,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7947292,Asian,Vietnamese,11,14,Garfield High School,N,N,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7948228,Black,English,12,357,Interagency Academy,N,N,Female,Y,2012,2015,Attended 4 years or more and did not graduate (student drops or ages out) ,,,
1) Demo,7952870,Hispanic,Spanish,5,272,Stevens Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7952987,Caucasian,English,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7957321,Asian,Cantonese,6,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7958695,Asian,Vietnamese,10,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7959611,Black,Somali,8,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7964154,Asian,English,8,130,Aki Kurose Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7969302,Black,English,6,935,TOPS K-8 School,N,N,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7969492,Black,Tigrinya (Tigrigna),10,361,Interagency Academy,N,N,Male,N,2012,2012,Currently Enrolled/Attending,,,
1) Demo,7969650,Hispanic,English,8,939,Orca K-8 School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7972363,Asian,Vietnamese,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,7973153,Black,English,8,117,Washington Middle School,N,N,Male,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7973959,Hispanic,Spanish,10,14,Garfield High School,N,N,Female,Y,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7975521,Black,English,12,14,Garfield High School,N,N,Male,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7978268,Pac Island,English,9,14,Garfield High School,N,N,Female,N,2016,2016,Currently Enrolled/Attending,,,
1) Demo,7978961,Asian,Vietnamese,9,14,Garfield High School,N,N,Male,N,2017,2017,Currently Enrolled/Attending,,,
1) Demo,7980028,Black,English,12,14,Garfield High School,N,N,Female,N,2014,2014,Graduated with regular High School Diploma,,20140620,
1) Demo,7980803,Am. Indian,English,4,244,Leschi Elementary,N,N,Female,Y,,,Currently Enrolled/Attending,,,
1) Demo,7980898,Hispanic,Spanish,5,212,Thurgood Marshall Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7981395,Black,Somali,12,363,Interagency Academy,Y,Y,Female,Y,2012,2012,Currently Enrolled/Attending,,,
1) Demo,7984664,Asian,Vietnamese,8,117,Washington Middle School,N,N,Female,N,2018,2018,Currently Enrolled/Attending,,,
1) Demo,7987305,Caucasian,English,6,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7988805,Hispanic,Spanish,11,14,Garfield High School,Y,Y,Female,N,2015,2015,Currently Enrolled/Attending,,,
1) Demo,7988838,Asian,Vietnamese,5,226,Bailey Gatzert Elementary,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7990395,Black,Somali,7,130,Aki Kurose Middle School,Y,Y,Male,Y,,,Currently Enrolled/Attending,,,
1) Demo,7995138,Black,English,8,117,Washington Middle School,N,N,Female,N,,,Currently Enrolled/Attending,,,
1) Demo,7997167,Asian,Vietnamese,7,117,Washington Middle School,N,N,Male,N,,,Currently Enrolled/Attending,,,
1) Demo,9748842,Black,English,12,353,Interagency Academy,N,N,Male,N,2011,2011,Attended 4 years or more and did not graduate (student drops or ages out) ,,,
